"","Date","1M","2M","3M","4M","5M","6M","7M","8M","9M","10M","11M","1Y","13M","14M","15M","16M","17M","18M","19M","20M","21M","22M","23M","2Y"
"14","2018-04-01",7.09427127115022,7.19584767971442,7.30547267478576,7.41612613169729,7.52363829069618,7.62574794047259,7.72136633858449,7.81010316021504,7.8919733541271,7.96721846314312,8.03619872956057,8.09932862386209,8.1570389009135,8.20975480218467,8.25788403901141,8.30181066026344,8.3418924227912,8.37846021226106,8.41181863159388,8.44224722311124,8.47000200395842,8.49531712476714,8.51840654097813,8.53946563448432
"15","2018-05-01",7.02659558533316,7.1189632239632,7.22348955329786,7.33252184994587,7.44063861603824,7.54463704238577,7.64282304418449,7.73443706228723,7.81927494898676,7.89745156186164,7.96925657267441,8.03506766502066,8.09529896272384,8.15037094737679,8.20069341961065,8.24665633279806,8.28862533949265,8.32694012392598,8.36191434883575,8.3938365067693,8.42297124831125,8.44956093201751,8.47382724584104,8.49597281363484
"16","2018-06-01",7.06041399635289,7.16456666659749,7.27927552937295,7.39302502970057,7.5017491966067,7.60385797024748,7.69878445837238,7.78647106013008,7.86713237130476,7.94112598392257,8.00887745873142,8.07083625153174,8.12745016710676,8.17915103700551,8.22634718888387,8.26941999307241,8.30872282207653,8.3445814045702,8.37729495325397,8.40713769088955,8.43436054944821,8.45919290974152,8.48184430543966,8.50250604979519
"17","2018-07-01",7.18790284247733,7.29800921317623,7.40755559170491,7.51331608688837,7.61341649468915,7.70696673893149,7.79368105085255,7.87362698372802,7.94706968236177,8.0143770078086,8.07596247665865,8.13225150734724,8.18366196420879,8.23059342717481,8.27342174761746,8.31249677108134,8.34814192423042,8.38065486805911,8.41030873112473,8.43735362884253,8.46201829329677,8.48451171075882,8.50502470861501,8.52373146049106
"18","2018-08-01",7.18719516312526,7.3317347379053,7.46061371518663,7.57556764058435,7.67865027012431,7.77153722261966,7.85553953597294,7.93170048517574,8.00087369295553,8.06377630731949,8.12102413690627,8.17315500996815,8.22064461743801,8.26391756037733,8.30335531195845,8.33930216674163,8.37206985191506,8.40194122706778,8.42917334436683,8.45400004437431,8.47663420219804,8.49726970057615,8.51608318237876,8.53323561960822
"19","2018-09-01",7.14080658409009,7.19475931002795,7.27385274406404,7.36480530386787,7.45941440478311,7.55290201637023,7.64261911996263,7.72720693478199,7.80607658897351,7.87909052687555,7.94636865709916,8.00817107315621,8.06482764107951,8.11669621222906,8.16413827611463,8.20750520077062,8.2471308662337,8.28332812668131,8.31638753606118,8.34657738440101,8.37414446702782,8.39931523842679,8.42229714273043,8.4432799983879
"20","2018-10-01",7.32698799355864,7.40955940504906,7.49871611718473,7.58859394198014,7.67587930961483,7.75878926601136,7.83645634319593,7.90856021152656,7.97510252203669,8.03626841676191,8.09234156261376,8.14365243726178,8.19054727984665,8.23336985594903,8.27245113641012,8.30810383273039,8.34061988411946,8.37026971169692,8.39730250556242,8.42194709161971,8.44441310045073,8.46489226980521,8.48355978018816,8.50057556510306
"21","2018-11-01",7.63864007297944,7.88713243571323,8.05436639346621,8.17225564223948,8.25862890360604,8.32429149124347,8.37600298915751,8.41805725723176,8.45321483589697,8.48327481478114,8.50943016923292,8.53248960981614,8.5530164359365,8.57141563647116,8.58798867876946,8.60296810593414,8.61653950325926,8.62885555244763,8.64004511955109,8.65021921676734,8.65947498831451,8.6678984400914,8.67556636412079,8.68254774099314
"22","2018-12-01",7.73304238180164,7.90639075597054,8.03211522160524,8.1271338584351,8.2015514133699,8.26172177272255,8.31173565659945,8.35427015932954,8.39110705507903,8.42345652512314,8.45216108613847,8.47782457029763,8.50089395914751,8.52171149468494,8.54054802636741,8.55762449576562,8.57312590831591,8.58721053470298,8.60001607231454,8.61166385962073,8.62226183456937,8.63190667484381,8.64068539812723,8.64867659973746
"23","2019-01-01",7.23374317697402,7.0884046678062,7.06227669863624,7.09872539262104,7.16805600913768,7.25335307105144,7.34474835201269,7.43652983215288,7.5254849424205,7.60990607723662,7.68898581613962,7.76244833345251,7.83032510788883,7.89281894214149,7.95022201348082,8.00286694552682,8.05109802340679,8.09525466157219,8.13566229220509,8.17262771790772,8.20643712248559,8.23735563861202,8.26562780309057,8.29147849488844
"24","2019-02-01",7.85775551869168,7.98480995392819,8.07364334052813,8.14453157506412,8.2034025753236,8.25353774621016,8.29705824135611,8.3353894855142,8.36951524016211,8.40013463032185,8.42776110753348,8.45278515268645,8.4755141864879,8.49619812701688,8.51504589440197,8.53223619313455,8.54792466603656,8.5622487374546,8.57533097559705,8.58728149757771,8.59819974820159,8.60817586247163,8.61729174561707,8.6256219564552
"25","2019-03-01",7.45374743225262,7.390297688884,7.38821276034474,7.42368371246162,7.48021792321632,7.54738222736615,7.61871471651484,7.69029023826002,7.75979523885397,7.82593448996063,7.88805109431238,7.94588350040483,7.99941051904737,8.04875283456345,8.09411075331173,8.1357251674197,8.17385336507945,8.20875431154142,8.24067994950627,8.26987030506323,8.29655098080993,8.32093212901428,8.3432083260871,8.36355898047678
"26","2019-04-01",7.53675566789796,7.49190963409907,7.50023503226707,7.53900654593682,7.59428561747441,7.65748105218985,7.72334152611726,7.78872100410021,7.85179862259856,7.91158303537576,7.96759758171084,8.0196806655998,8.06785953291549,8.11227077998367,8.153110588312,8.19060384356821,8.22498522854821,8.25648788769587,8.28533686019742,8.31174549864191,8.33591374053124,8.35802751439808,8.37825882634832,8.39676624096845
"27","2019-05-01",7.7946514150467,7.90824714920886,7.99734306131506,8.0696350115188,8.13012740095475,8.18201343152688,8.22737128678542,8.26758519238039,8.30360286920494,8.33609476042709,8.36555296493205,8.39235292440323,8.41679206226359,8.43911414405319,8.45952477855568,8.47820140979193,8.49529987188958,8.51095878929079,8.5253026169451,8.53844381366755,8.55048445547146,8.56151748040667,8.57162768507293,8.58089254875271
"28","2019-06-01",7.51325473274575,7.53210272127415,7.57649879134204,7.6343887801394,7.69805320781781,7.76293342949096,7.82642255464763,7.88709620226037,7.94424165761263,7.997570082324,8.04704079452893,8.09275428897322,8.13488742042107,8.17365442618115,8.20928376011525,8.24200458009781,8.27203910904405,8.29959855102511,8.32488114189682,8.34807146543266,8.36934050464775,8.38884610587693,8.40673366065677,8.42313688855817
"29","2019-07-01",7.2745549236889,7.35150631331134,7.4353459059943,7.51915409238054,7.60020998421691,7.67712060970053,7.74923254407696,7.81633225535555,7.87846106226922,7.93580207885851,7.9886120869886,8.03718093457392,8.08180769344028,8.12278698701284,8.16040146321139,8.19491795702767,8.22658584651027,8.25563669216356,8.28228460795263,8.30672703080642,8.32914568892082,8.34970765043341,8.36856638344459,8.38586278829635
"30","2019-08-01",7.2546720916039,7.38724983056043,7.49929810393114,7.59680798177517,7.68304111810744,7.76017332371607,7.82972097471677,7.89277898307904,7.95017005748808,8.00253775338337,8.05040447680307,8.09420790625083,8.13432413816285,8.17108264437687,8.20477615788715,8.23566739713907,8.26399380153977,8.28997099962155,8.31379545510041,8.33564656690075,8.35568839549095,8.37407112417571,8.39093232478372,8.40639807297372
"31","2019-09-01",6.86729518466685,6.92889385021703,7.01214043565051,7.10583537189051,7.20243905484823,7.29759016234128,7.38889781717242,7.47514814905326,7.55582343550313,7.63081166841194,7.70023130446369,7.76432592198609,7.82340132067988,7.8777883613816,7.92782138506137,7.97382603219997,8.0161127074844,8.05497340992324,8.09068054611302,8.12348689042979,8.15362618793952,8.18131409756817,8.20674929553741,8.23011463329518
"32","2019-10-01",6.74626084407165,6.77621819202029,6.84506611654533,6.93442143710116,7.0324905859934,7.13234711555972,7.23005317667837,7.32346895362724,7.41152979158929,7.49380756986302,7.5702446962735,7.64099322135531,7.70631798252457,7.76653871874803,7.82199587043213,7.87303074356895,7.91997435671997,7.9631415101327,8.00282797109083,8.03930949596403,8.07284191330854,8.10366179947557,8.13198746522557,8.15802008564057
"33","2019-11-01",6.33452644127019,6.37041720584352,6.4562808654136,6.56473242322758,6.68260335767131,6.80222095042682,6.91914176618825,7.0309123249994,7.13629271388425,7.23477354246991,7.32627763997267,7.41097661980691,7.48917861877796,7.56126008053642,7.62762475570248,7.68867948471527,7.7448202965982,7.79642481823561,7.84384851573602,7.88742323655253,7.92745710827587,7.96423521396922,7.99802068932448,8.02905602638516
"34","2019-12-01",6.13773129021266,6.20430360502459,6.30924411729361,6.43171237363698,6.56033902468122,6.6885173583008,6.8124950119025,6.93026254660152,7.04086623177915,7.14398327104154,7.23966026590723,7.32815283343382,7.40982779911432,7.48510405117347,7.55441724165447,7.61819916008658,7.67686610134447,7.7308127157391,7.78040917174574,7.82600029333515,7.86790584881947,7.9064214868363,7.94182001219732,7.97435281608038
"35","2020-01-01",6.1770298262009,6.30055053080112,6.43278818302403,6.5673067474955,6.69902426014127,6.82509143723278,6.94404851584526,7.05527112196506,7.15863454189605,7.25430633976481,7.34261781586208,7.42398476301976,7.49885911011903,7.56769988412475,7.63095621810201,7.68905783639417,7.74241014952489,7.79139216173328,7.83635606719277,7.87762783411167,7.91550834173639,7.95027480210857,7.98218230298192,8.0114653736949
"36","2020-02-01",6.60740233772736,7.00776655455427,7.26285083861339,7.43883090546978,7.56744507097244,7.66641802929103,7.74618543751676,7.81298906254515,7.87061191966822,7.92139038979282,7.96680636784992,8.00783371268076,8.04514115253144,8.07921136601436,8.11041109967748,8.13903266696963,8.16531870275378,8.18947710505321,8.2116902117577,8.23212057710472,8.2509147306045,8.26820572781409,8.28411496768053,8.29875355570523
"37","2020-03-01",7.40370676212121,8.48706216211417,8.99983089227839,9.20167214522214,9.26275881981074,9.2643157820454,9.24148385635292,9.20934690908442,9.1745378607965,9.14000942196395,9.1070387425339,9.07612131192468,9.04738861779552,9.02080691619157,8.99627165974211,8.97365183469019,8.95281040061394,8.9336134302128,8.91593394969741,8.89965331657616,8.88466147021161,8.87085668205397,8.85814509878956,8.84644021452394
"38","2020-04-01",7.01021995183105,7.58390683675605,7.93627785733898,8.1465816913838,8.27138508140508,8.34613627506957,8.39178827190835,8.4204965219754,8.43927496887679,8.45216849479267,8.46151377042955,8.46866550861082,8.47441377434924,8.47922360789326,8.48337261153647,8.4870299708012,8.49030186434033,8.4932575830336,8.49594457559039,8.49839713586535,8.50064143765112,8.50269846974707,8.50458576255557,8.50631841786661
"39","2020-05-01",4.50171786896025,4.17010966051206,4.33618611825484,4.66892532508683,4.95160073188503,5.13973212012205,5.27279459085301,5.39326568093278,5.51841004795013,5.64677039545805,5.77191260807391,5.88998243114179,6.00054944228439,6.10474279157985,6.20366585506789,6.2978880929726,6.38760381242257,6.47290954379248,6.55394786570521,6.63091868862194,6.70404074347506,6.77352114829099,6.83954683984804,6.90228874101456
"40","2020-06-01",4.71732140653704,4.77296501265695,4.96422588647796,5.1738545609006,5.35243770410653,5.49925262469666,5.6284614712332,5.75056099438217,5.86907169422584,5.98361197116811,6.0930558067865,6.19688076258466,6.29520348307299,6.38841078155772,6.47688707974069,6.56092879315976,6.6407635476758,6.71658926418962,6.78859667915243,6.85697424304164,6.92190530981591,6.9835649832767,7.0421189618049,7.09772389242729
"41","2020-07-01",4.41617279340757,4.98120097947311,5.35802727275004,5.50947656966488,5.57963361650305,5.66703179519171,5.78558630126697,5.91292287752951,6.03154876230919,6.13825887074696,6.23682822226471,6.33070155753976,6.42092656974734,6.50721589008524,6.58922969617125,6.6670079308484,6.74082597541216,6.81097327622578,6.87766694365061,6.94107002944857,7.00132986932743,7.05859552511088,7.1130164465234,7.16473647518779
"42","2020-08-01",4.32854868740755,4.56747334471651,4.76313523587028,4.92049975092951,5.06187341114018,5.19954570683021,5.334812525885,5.46522641930359,5.58919047670353,5.70664951912631,5.81821229393737,5.92443879824651,6.02566517050572,6.12210035533858,6.21393281967703,6.30136697976719,6.3846151939963,6.46388315450194,6.53936381698633,6.61123821894889,6.67967796498023,6.744846752522,6.80690084866476,6.86598920232474
"43","2020-09-01",4.47765328619194,4.73247346000232,4.90632721043561,5.04136104422919,5.17115254718163,5.30403086157781,5.43572074111502,5.56157012885341,5.68023526891113,5.79242367856215,5.89911585369246,6.00086808010546,6.09790076816959,6.19034710059949,6.27837555141506,6.36219275535754,6.44201109901964,6.51802908484927,6.59042914896462,6.65938218969196,6.72505114110772,6.7875920817123,6.84715414179108,6.90387938150241
"44","2020-10-01",4.490043312762,4.6838617085272,4.82553609011866,4.95764486371329,5.09382828787147,5.23050824710056,5.36197120663187,5.48605943186934,5.60330204863575,5.71480363462948,5.82124338123372,5.92287912445126,6.01983186749494,6.11225298610397,6.20034319507644,6.28431700852461,6.36437673555595,6.4407074340986,6.51348153930058,6.58286329028517,6.64901030169764,6.71207349424318,6.77219684857987,6.82951750581124
"45","2020-11-01",3.94681603242285,3.99623523327534,4.17667778362618,4.37851261496684,4.55055432088784,4.69452872726688,4.8262484476373,4.95463722957702,5.08057599022408,5.20220918852193,5.31836905363054,5.42906126605384,5.53477305097112,5.63593163158204,5.73278581186268,5.82549146314488,5.91419536830933,5.99906001025177,6.08025437883775,6.15794177452638,6.23227553124406,6.30340020364079,6.37145367600929,6.43656824346468
"46","2020-12-01",4.07743647389529,4.18291201630842,4.37030752655406,4.55483498194663,4.70964738660429,4.84360196945859,4.96971513776775,5.09322491858384,5.21364638813928,5.32937077173944,5.43975728103385,5.54504135232382,5.64568611333239,5.74203150959044,5.83427507511307,5.92256088837436,6.00703704215638,6.08786398729304,6.16520325020649,6.23920870824704,6.31002493098856,6.37778889520994,6.44263164255783,6.5046789353516
"47","2021-01-01",4.35732199107782,4.45294081667671,4.59148740249375,4.74517033235366,4.89133106290608,5.02460526392169,5.14839588948019,5.26643410627233,5.38015706001795,5.48952656488492,5.59426161753021,5.69434595384071,5.78998428700845,5.88143302841468,5.9689115189629,6.05259691767767,6.13264644573155,6.20921237672939,6.28244494657548,6.35249006729155,6.41948733172716,6.48356965151549,6.54486378293428,6.60349091548818
"48","2021-02-01",3.99266196433901,4.09821232490136,4.26718769315395,4.43837193783475,4.58868145461575,4.72179797201186,4.84672262176581,4.96799877915288,5.08594011103167,5.19957492614704,5.30836296088741,5.41238890773911,5.51198644476311,5.60745516457172,5.69899741450174,5.78676160318099,5.87088677585705,5.9515173551932,6.02879944300479,6.10287452182994,6.17387687334096,6.24193398766982,6.30716770906478,6.36969496148568
"49","2021-03-01",4.39450717251205,4.63332719654107,4.81695548895834,4.94963137842991,5.06351693394219,5.17697752528686,5.29195600986302,5.4045123332007,5.5118939836079,5.61373453889858,5.71074156201039,5.80357168589087,5.89253729175569,5.97775487166412,6.0593178734393,6.13735734522407,6.21202867773869,6.28348649934542,6.35187371310027,6.41732235333407,6.47995741892271,6.53989908050045,6.59726305706031,6.65216036140156
"50","2021-04-01",4.60482568615653,4.7074003465472,4.82636219995237,4.95694835078808,5.08586250148853,5.2068093402468,5.32000933102143,5.42754166760311,5.53072518939577,5.62988931756656,5.72498466826247,5.81601234100736,5.90310599019177,5.98645873214546,6.06625649176886,6.14265933817916,6.21580954589601,6.28584189673296,6.35288769963649,6.41707442506394,6.47852450945573,6.53735490693132,6.59367731527397,6.64759858412284
"51","2021-05-01",4.82023821172511,4.93104337815546,5.06758640248678,5.20056293851643,5.32027654161879,5.4296337076765,5.53332799463445,5.6334748806662,5.73012873586157,5.82284635777722,5.91147206042985,5.99615834566724,6.07715381453453,6.15467118749271,6.22886963650124,6.29988224963884,6.36783763971025,6.43286513545232,6.49509186311168,6.55463969044177,6.61162440316073,6.66615624348899,6.71834061417142,6.76827848476753
"52","2021-06-01",5.09685736126679,5.13416423729534,5.23583467163643,5.36399597129133,5.48621040836603,5.59400870892173,5.69177573712814,5.78472072683035,5.87484095677182,5.9619587421964,6.04550805704854,6.12531077476527,6.20152918189756,6.27441401523376,6.34416676733483,6.41092962420568,6.4748192574852,6.53595022463625,6.59443947764144,6.65040249365257,6.70394980070842,6.75518614789805,6.8042111462313,6.85112002646501
"53","2021-07-01",5.96433740306029,6.08646982709045,6.16211177512456,6.23007741227846,6.30460305425227,6.3828538581378,6.45911100307538,6.53084341183661,6.59825105464524,6.6622629288233,6.72346971694544,6.78205175177977,6.83803667850058,6.89147305894453,6.94246116404263,6.99112253207441,7.03757334791243,7.08191734332355,7.12424922406032,7.16465885058931,7.20323289448462,7.24005477499709,7.27520427818246,7.30875746621969
"54","2021-08-01",6.46572472546768,6.51010495747576,6.54420857991643,6.60065925458801,6.67076159490112,6.74040994947807,6.80388196618092,6.86189650191806,6.9165882347097,6.96909878024534,7.01957900837038,7.06787238103107,7.11391766568748,7.15779339678175,7.19963035998336,7.23954754499963,7.27763926246237,7.31398579555693,7.34866345592178,7.38174762543793,7.41331182349938,7.44342640839903,7.47215818193688,7.49957062539073
"55","2021-09-01",6.48678679252408,6.5527655259175,6.65960206619326,6.74777049925213,6.81174540798644,6.86520753623107,6.91752591743123,6.97027465943702,7.02182744979866,7.0709151201923,7.11735287128698,7.16146253008849,7.20354628599759,7.24375142287264,7.2821405172077,7.31876859544885,7.35370716170307,7.38703641789835,7.41883434319233,7.44917283073979,7.47811865833596,7.50573521254208,7.53208328979332,7.55722116481116
"56","2021-10-01",6.76828254575851,6.79189032576801,6.86210192738646,6.93628035380553,6.99724377503483,7.04767283603145,7.0940663455917,7.13947529296272,7.18391343607937,7.22662032258274,7.2672315989654,7.30581611452056,7.3425743098232,7.3776582293752,7.41115356376984,7.44311940516765,7.47361575417516,7.50270816014347,7.53046284375069,7.55694276559171,7.58220685361615,7.6063107461241,7.6293075123033,7.65124793724109
"57","2021-11-01",7.52823521500117,7.64175998065488,7.66898903813343,7.67386290967652,7.68817918762487,7.71267675708384,7.73933997459261,7.76362935954367,7.78526103234228,7.80534706423271,7.82461303721124,7.84319073634532,7.86098706113176,7.87794404069296,7.89408259343897,7.90945636649013,7.92411447864075,7.93809351479465,7.95142324988044,7.96413202765671,7.97624822936377,7.98779967540157,7.99881294263827,8.00931319265809
"58","2021-12-01",7.54477304697043,7.55835543867292,7.59580805020938,7.63282654625946,7.66243830674171,7.68726302626319,7.71060779923321,7.7336081835499,7.75603308614978,7.7774866314736,7.79784852714875,7.81719223836194,7.83562192959674,7.85320514522074,7.86997974328921,7.88597581227226,7.90122587216819,7.91576463936006,7.92962621769332,7.94284267758229,7.95544408316171,7.96745893755961,7.97891446634805,7.98983669802949
"59","2022-01-01",8.17026341124452,8.12791756328827,8.1345841799727,8.15500254367723,8.16952999735683,8.17690317709551,8.18171182871217,8.18681747683676,8.19256617141822,8.19839024422457,8.20389566849572,8.2090277423814,8.2138704158318,8.21849216769057,8.22291549689023,8.22714154910831,8.23117177740927,8.23501320669994,8.23867552416058,8.24216809133877,8.24549910287834,8.24867593972453,8.25170559989236,8.25459485104764
"60","2022-02-01",9.45700501970528,9.3887538048114,9.34091919335117,9.30803895222982,9.27856929047644,9.24792975413822,9.21674817965479,9.1865738157963,9.15805087578371,9.13107844993304,9.10538940588459,9.0808254923684,9.05733377290233,9.03489145153871,9.0134657356495,8.99301188719206,8.97348278927563,8.9548346258691,8.93702737157621,8.9200234847234,8.90378700466842,8.88828335128601,8.87347940279727,8.85934354092262
"61","2022-03-01",21.131920642208,21.160189043486,20.9486095537089,20.7913443413221,20.6914718621169,20.5955133932903,20.4844762426101,20.3661343734564,20.2500226025421,20.1386929759585,20.0307474122631,19.9247920175869,19.8205166882399,19.7181266066366,19.6177740118548,19.5194438775343,19.4230563077968,19.3285471473722,19.2358782740937,19.1450202510279,19.0559411720126,18.9686061048778,18.8829798952194,18.799028651244
"62","2022-04-01",16.7130686861279,16.318946483036,16.109467877616,15.9359447570711,15.7341124898842,15.5163262231107,15.305608849281,15.1089161599285,14.9229082979063,14.7439100058961,14.5709141120153,14.4042410309236,14.2441012722121,14.0903002693167,13.9424950799164,13.8003927880048,13.6637713173628,13.5324345117338,13.4061855178017,13.2848265566172,13.1681658403565,13.0560205747859,12.9482162185277,12.8445850992954
"63","2022-05-01",12.6956173484427,12.5474175086141,12.434487747196,12.2170793540788,11.954674979649,11.71437750217,11.5094907530788,11.3261708039397,11.1534042465704,10.9893100470041,10.8354889811088,10.6925930090188,10.559880255112,10.43627265709,10.3209718416769,10.2134401678105,10.1132134081928,10.0198169628633,9.9327784707196,9.8516557259625,9.77604426119204,9.70557122844682,9.63988884385444,9.57867165368282
"64","2022-06-01",9.49435559921616,9.49543345438005,9.41838611720724,9.29147711896056,9.17375935148007,9.08193234283008,9.00606787096684,8.93626150992627,8.87023569445739,8.80925197312464,8.75407845070957,8.70429596436889,8.65911867249364,8.61796309304779,8.58047327396728,8.54636834632575,8.51536300997089,8.48717196850177,8.46153237384337,8.43821093404746,8.41699906786162,8.3977070853803,8.3801614517546,8.36420386968534
"65","2022-07-01",9.06480723519751,9.17878473632619,9.0966023593568,8.9579703594375,8.85714853731285,8.79606209050003,8.74774491073168,8.69845431331432,8.64906926111554,8.60359169004771,8.56331803769679,8.52740097549021,8.49479014991522,8.46498246349103,8.43781432010568,8.41314547798538,8.3907679721203,8.37045250886461,8.3519949795701,8.33522357712677,8.31998744265949,8.30614807569621,8.2935774758967,8.28215876028513
"66","2022-08-01",8.10878453236074,8.22515102743495,8.21251284933092,8.16393354374642,8.13742464344034,8.1327328939302,8.13287653288598,8.1296256633603,8.123794107784,8.11808191946412,8.11352521974462,8.10982049604345,8.10649427453645,8.10337611199644,8.10049332064835,8.09788479744851,8.09554077687272,8.0934266115814,8.09151128533178,8.08977425161347,8.0882004520947,8.08677581688887,8.08548638440861,8.08431904661145
"67","2022-09-01",7.78100632024733,7.86050496218856,7.8665747964777,7.85855622093122,7.86626666870202,7.88485333182794,7.9031673558857,7.91718225074093,7.92818883149869,7.93805385080463,7.94740802268743,7.95610642910638,7.96396874213414,7.97101096844466,7.97734913573792,7.9830869702389,7.98828886278852,7.99299902247864,7.99725894094934,8.00111087328673,8.00459492680539,8.00774696343017,8.01059868518412,8.01317852866271
"68","2022-10-01",7.74091012640207,7.86053299089974,7.9138873889041,7.91624507820877,7.91285850485328,7.92016595215949,7.93340406825724,7.94572117749623,7.95518474193168,7.9628349396561,7.96978101753217,7.97633136855095,7.98238007846021,7.98783785255403,7.99273434837033,7.99714829131618,8.00114536522776,8.00476783930357,8.00804715549384,8.01101323384609,8.01369575524114,8.01612243182469,8.01831802531,8.02030454778381
