"","Dates","1M","2M","3M","4M","5M","6M","7M","8M","9M","10M","11M","1Y","13M","14M","15M","16M","17M","18M","19M","20M","21M","22M","23M","2Y"
"13","2018-03-15","-0.483168460724173","-0.225169465717277","0.268220409885627","0.303127644738051","0.422305040411482","0.422799827955878","0.676209995923553","0.247283617084348","-0.47862616847774","-0.279435380372598","0.939538976682817","0.702713214257987","0.858600353516432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2018-04-15","-0.412190243460074","-0.508472342067124","0.0133649914907021","0.32940236353612","0.334375310833005","0.427446853360094","0.475294578306436","0.778845925732712","0.366115806876669","-0.449037599175528","-0.193494285678105","1.12645554528055","1.22722821664025","0.942442987026824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2018-05-15","-0.123231750175214","-0.588327016112789","-0.439182073442884","0.0539553203610117","0.246407715766217","0.265763443140511","0.362902784734346","0.481844276788365","0.820472173286924","0.427884157643424","-0.453112916927148","-0.156067915847311","-0.199720886517898","1.21972554299908","0.928943367814834",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2018-06-15","-0.0996966683005969","-0.29342804197748","-0.716991094957169","-0.5406929106207","-0.13363134494432","0.0391083794506004","0.0967270019582767","0.21160271835203","0.409552440459139","0.771469257669137","0.400337268268477","-0.527579530992904","-0.601701754983986","-0.253805859927519","1.17840271612815","0.890675895502356",NA,NA,NA,NA,NA,NA,NA,NA
"17","2018-07-15","-0.176563184878337","-0.258398969387963","-0.461092863075931","-0.905495101234759","-0.732300508623629","-0.399400695110534","-0.174760316860035","-0.0743537920042998","0.0614352676063792","0.330244451541342","0.704657640418104","0.352982571467484","0.441330658962872","-0.524661716259143","-0.164093747105128","1.26427865021792","0.986507091287586",NA,NA,NA,NA,NA,NA,NA
"18","2018-08-15","-0.106462123132055","-0.17185108188627","-0.275717692649068","-0.539417362236784","-0.988187402598095","-0.815078514471974","-0.548105801156067","-0.233196269348003","-0.0918968558432818","0.0646784644487566","0.395371177909731","0.775171703785132","0.698558994095681","0.379939484092461","-0.584111836189062","-0.217087602282064","1.19535699734563","0.932280471374495",NA,NA,NA,NA,NA,NA
"19","2018-09-15","-0.075079633336613","-0.202257088052637","-0.280999192465567","-0.46801566566294","-0.773651157479236","-1.2023566236057","-1.03497110154862","-0.82838622771707","-0.41020285033219","-0.235191253939125","-0.0606436327542621","0.318486214908508","0.213986747985084","0.591346388516705","0.28501003104991","-0.667723723459966","-0.298770726659351","1.09082106691477","0.844725203945742",NA,NA,NA,NA,NA
"20","2018-10-15","0.193502265607602","-0.120124857189861","-0.290748833684291","-0.472984735590972","-0.689715157846774","-1.00944181625836","-1.40917205449341","-1.25696512007159","-1.10510574285776","-0.588114246694844","-0.38814330674632","-0.199446722280968","-0.17674020601586","0.260548085956624","0.633451957227601","0.337497169989297","-0.596762686532503","-0.228925655271604","1.13266809594123","0.905517144825783",NA,NA,NA,NA
"21","2018-11-15","0.196561775969563","0.491826858667382","0.0317136537423748","-0.296989294009222","-0.553810628064563","-0.746287654059062","-1.06364861627926","-1.4340005657428","-1.30525977626193","-1.2053362046319","-0.595154390184673","-0.376783904388954","-0.614485271946563","-0.406272075419874","0.0447105639682635","0.412637780610329","0.124774306443149","-0.787471179296855","-0.422698907566264","0.909943679723895","0.701416809705044",NA,NA,NA
"22","2018-12-15","0.0395309867204556","0.365858680557903","0.669826712329204","-0.160829660030822","-0.61684832891549","-0.896340168426513","-1.03637995724475","-1.34385616528318","-1.69070372012051","-1.58798211776517","-1.53255545800746","-0.844560199537867","-0.981681707784818","-0.744563637829311","-0.530336405268154","-0.072884588003352","0.289841472730605","0.00862977639190365","-0.878638775970255","-0.518267386931618","0.784342219658646","0.594555824040405",NA,NA
"23","2019-01-15","0.0286803993989029","0.0985380815804939","0.825462310431749","0.90018051658348","-0.308455332360671","-0.862473710024944","-1.12883057476183","-1.20524164371353","-1.4999881019211","-1.82869370775292","-1.75227950856926","-1.73580788518862","-1.67583960959057","-0.870041861840135","-0.629794949083363","-0.411528769128426","0.0465190338605712","0.404361948413283","0.128366299896348","-0.733255989376169","-0.377927664474982","0.895783326922244","0.723671215906442",NA
"24","2019-02-15","0.136410830118091","0.311788977861504","0.531367970657588","1.41971112249876","1.22211800903843","-0.232999020847881","-0.86873316273361","-1.10066100814857","-1.11606511270392","-1.39822363765664","-1.71446657475369","-1.66102415360326","-1.72911476790067","-1.76560181420414","-0.924731783085912","-0.684121334720363","-0.463525522180634","-0.00856006140718435","0.345313589046112","0.0730231427620263","-0.765845686093062","-0.415255501628907","0.834008101059357","0.676652777049865"
"25","2019-03-15","0.0721289799654787","0.258693757520036","0.505640742717437","0.89305023604456","1.62120835072263","1.23728481894139","-0.323272341337213","-1.02526115123098","-1.21731151368292","-1.18503888997585","-1.45696624819375","-1.76589267626596","-1.82273414534189","-1.79948495133735","-1.8530684303442","-0.984801524694529","-0.745685847576214","-0.523609184244398","-0.0747500843857312","0.275292582365456","0.0062085148679154","-0.808678542541601","-0.463256851166152","0.761205576389873"
"26","2019-04-15","-0.171227144218013","0.191186510864381","0.56036828874376","0.846048928253404","1.29293168315659","1.66999904377649","1.16592952035105","-0.419037272378079","-1.18593710194082","-1.33101615817835","-1.25638884872723","-1.51864157650298","-1.47843484701716","-1.78016937106529","-1.76531325486254","-1.82919636937887","-0.94424452128607","-0.707819740570109","-0.485113668437998","-0.0438207480831441","0.30308407999869","0.0363882021722706","-0.756978819840395","-0.416301058506841"
"27","2019-05-15","-0.126359042412581","0.0491324551760766","0.485250843975887","0.904783050290405","1.276838482637","1.68514912239016","1.69877911092481","1.1472646586414","-0.408317296684548","-1.22774052981554","-1.32886691912619","-1.22386462616463","-1.08917743411525","-1.33739260804971","-1.63827960889977","-1.6278597224927","-1.69679493720699","-0.80299306561357","-0.570097514454072","-0.347319347300997","0.0852948107444789","0.429509239988586","0.164702451769265","-0.608458084357148"
"28","2019-06-15","-0.0453002528779018","0.0902321350747872","0.429517036843022","0.847982460250431","1.22970142454672","1.73610903326309","2.06482950564296","1.76355229784971","1.20781069080095","-0.293707550000236","-1.15554150228293","-1.21557428304219","-0.923769628040437","-0.784871385790933","-1.02825384000379","-1.32928099781418","-1.3198127236251","-1.3891172269657","-0.493256808353265","-0.264121371437687","-0.0416463597844965","0.382334417587407","0.72442308812258","0.461008105853402"
"29","2019-07-15","0.13832698194851","0.222467732137194","0.433303303245782","0.806684466538794","1.28283583058499","1.60364434458641","2.24735360133035","2.49583898269294","1.97510531103494","1.43790881137654","-0.00648377699135683","-0.897930599922845","-0.759225939011839","-0.756034889483912","-0.610996669984923","-0.850509316750157","-1.15224511772796","-1.14112708765409","-1.20706718676638","-0.314268129430419","-0.0890924648605393","0.132830765278226","0.548085438011473","0.888403881846987"
"30","2019-08-15","-0.0162671211380196","0.202741908007566","0.431350359174828","0.602496028445548","0.947876544772109","1.50692138812664","1.77175864488776","2.53534637849696","2.71348930612653","2.05122839962177","1.5422351113956","0.152042874537281","0.401316565355097","-0.520413133457263","-0.494531589578597","-0.348581910726956","-0.585143107001206","-0.88786624263677","-0.873194059546996","-0.932844277322266","-0.0470149461246097","0.174319046990658","0.395557045464717","0.802575916034382"
"31","2019-09-15","0.056165251737867","0.0968137950012427","0.389913864762475","0.745846194527473","0.842922368297961","1.14824444332789","1.76219659031996","1.98700573912968","2.83448617451102","2.95931369902553","2.22613775760518","1.74622681854266","1.77123469607674","0.460974274604128","-0.463652316739791","-0.42141835655182","-0.27816217005539","-0.512556118616452","-0.81631934712029","-0.797027727103893","-0.848560750471685","0.0279069006191115","0.245752834670732","0.466274312912462"
"32","2019-10-15","-0.050823834682423","0.0709300347103152","0.144988540326239","0.405526821011256","0.861437435559419","0.891055953061349","1.16565574715002","1.79693804482802","1.99709660524358","2.89027499246154","2.97872542851841","2.22602294104738","2.49724794536138","2.06385526812168","0.780804583658364","-0.141040163456521","-0.0870430803307398","0.0509478013950027","-0.181759240670304","-0.486571987822541","-0.46181978967937","-0.503543594997587","0.361488303283723","0.576036437420814"
"33","2019-11-15","-0.0618245130475765","0.17508920718577","0.453724302751221","0.451124998259784","0.697475912439979","1.22432091869195","1.20149059482916","1.45557405270361","2.07819843447989","2.26358339436687","3.17276934317584","3.23646124789458","3.45823311284826","2.75154102757801","2.33435406688522","1.07072716759832","0.155707330776141","0.216840468572295","0.348262906440093","0.11677707093264","-0.188967347811348","-0.158660388055083","-0.190060040382025","0.662925871640937"
"34","2019-12-15","-0.10724604700236","0.147162692194584","0.437062166822864","0.724356194714488","0.714870479165605","0.976325776706783","1.54127220885838","1.48547458792556","1.7280450149059","2.3291667431011","2.50703999582801","3.40912579711842","3.46654685718466","3.50745450764248","2.8443889065901","2.43983904465026","1.190689802302","0.28569346824741","0.350579217223145","0.474437580280592","0.243890902816768","-0.0627004674535145","-0.0266783023373574","-0.0470141981050034"
"35","2020-01-15","0.000554708092700196","-0.107979365878193","0.271922586085143","0.521077353704231","0.745780986785014","0.807295531163637","1.0965263754628","1.67649771356536","1.60181623105594","1.83792349752893","2.41287877027626","2.58719225543516","2.67600291787288","3.523810825678","3.56121451857853","2.94495144416672","2.54962922388629","1.31067277642987","0.417635784021842","0.483335969981551","0.599397719584031","0.369543034928366","0.062230447600542","0.103727966424758"
"36","2020-02-15","-0.138396883078205","0.064573132221363","0.0127482898550753","0.341737128596309","0.598070824955128","0.732509465123407","0.906948700498041","1.2233530878296","1.80214987030629","1.71981835798832","1.95260887670928","2.50288153503908","2.65072933768795","2.82382208040976","3.63879673653852","3.67563169398264","3.10202718009984","2.71293574190996","1.48066542263292","0.599794782844386","0.664200934882063","0.773110276229793","0.543735067973818","0.235857700943949"
"37","2020-03-15","-0.132013981664146","-0.0507327209578623","0.103217575127165","0.127039261409734","0.425221656027886","0.732806949834083","0.775127698544734","1.06583585397967","1.40214570280791","1.97152532032024","1.88882473661783","2.12004350238783","1.94865923405205","2.46269847004787","2.63626971465774","3.41605281275993","3.45399729021574","2.92233336351187","2.53797420972719","1.31066179743395","0.443203895904423","0.50459426173578","0.60625818471331","0.377261608851894"
"38","2020-04-15","0.228528548221097","-0.48505673190404","-0.165643808625548","-0.193738948161054","-0.155077324431803","0.15386109642408","0.536120901044359","0.481888184135803","0.891132937525681","1.24175310981074","1.79694695868362","1.71827572386149","2.25801195582249","2.48800738805423","2.98984380942386","3.1640360255158","3.91179933543169","3.95171988507698","3.45587525638496","3.07470279049113","1.85066021930299","0.996117268106421","1.05345065347726","1.14864485706468"
"39","2020-05-15","0.10978752338181","0.991365913678121","0.0649592362020437","0.374826372277767","0.271585114502853","0.264158414925943","0.606637962907759","1.06134296180781","0.921819319067523","1.43167449200734","1.79007550684458","2.33042730854305","2.78283208760941","2.71787908604581","2.94768443132881","3.44026891770276","3.61508739474544","4.33311813827524","4.37546632416617","3.91132585336416","3.53241865397993","2.31065948780145","1.46903911266281","1.52141291958085"
"40","2020-06-15","-0.375258816159135","0.511390733490746","1.73724969364009","0.524123839059674","0.770063413441959","0.699348494249837","0.612792004712912","0.995787648661615","1.51528460649533","1.29998204673984","1.89555384973025","2.25718863431736","3.00259435781653","3.51546148087223","3.45781763488471","3.68753716444926","4.17371142950179","4.34905017449526","5.04206331477244","5.08680930188091","4.64835385119886","4.27093810078346","3.05065917312323","2.22090180380575"
"41","2020-07-15","0.0506942991599582","-0.0321665544481133","1.31534763586954","2.57002339584213","1.22722282922831","1.41760618494114","1.43674146019957","1.26782741913483","1.68683440637836","2.25572380261892","1.98074797325246","2.64105979232103","2.71747391062259","3.07682182813176","3.57833042067206","3.52778762932083","3.75746611336468","4.23898339313658","4.41475156593463","5.08585268132693","5.13293076645894","4.71629541377235","4.3399196591173","3.12065902879573"
"42","2020-08-15","-0.111460379755607","-0.167874495762589","0.217891796152179","1.4135219704099","2.5529598449912","1.24405121027381","1.38743637557731","1.5196864901385","1.27500599980049","1.72434655547055","2.33026546986376","2.00791974110497","1.92094874951257","2.66390306197832","3.01991640562566","3.51196086079381","3.46777381647626","3.69743374918668","4.17574610277503","4.35184020510443","5.00479861382981","5.0539599312153","4.65493506295292","4.27925076650083"
"43","2020-09-15","-0.201065391459363","-0.251924021851472","-0.221065208728098","0.285408498440066","1.32926904695883","2.29209433562","1.1331638328363","1.23626674028339","1.47890753437185","1.17490162291909","1.64689792729741","2.27706206781129","2.25450676898637","1.87717469274647","2.63972688283561","2.9920710157703","3.47662172444226","3.4377676600881","3.66741945496488","4.14361153536868","4.31993826008476","4.95855662068726","5.00946015516462","4.62406507714817"
"44","2020-10-15","-0.19750341114303","-0.288146139936949","-0.308903077454842","-0.248758369526163","0.239221766222417","1.24758414354672","2.01479756865908","1.06333753393257","1.13206899417816","1.46814466517753","1.12380120228357","1.61100921390669","1.74317344270205","2.39223212685804","2.00297779014747","2.77511124842562","3.12364567169794","3.6019583331427","3.56776474699066","3.79741274452356","4.27212114204441","4.44862094022761","5.07529930447045","5.12771940719312"
"45","2020-11-15","-0.0597813093778754","-0.125337158241433","-0.128586929262051","-0.221875143035618","-0.149090725914542","0.266817083031396","1.31332603542064","1.87125911902281","1.16359874794163","1.20134367828843","1.61595717137046","1.24606479843542","1.18850640679113","1.6907394027509","2.33924304767867","1.94631807039961","2.71962557563484","3.06470720849507","3.5382166736172","3.50776347040607","3.73740982458827","4.21115507716291","4.3877731290872","5.0052498959739"
"46","2020-12-15","-0.157973337678383","-0.160932443580036","-0.147016442272171","-0.164516143206154","-0.330407118498897","-0.245976602858025","0.0751064990315653","1.19066010903897","1.55057750564015","1.08501088744966","1.09738384082855","1.57021836854234","1.43178874645163","1.04804158053756","1.55211214194763","2.19573318080524","1.80534406608212","2.57356923207829","2.91546254091748","3.38506033720662","3.35776287519668","3.58740847164966","4.06049053784042","4.23719359857146"
"47","2021-01-15","-0.277497964116421","-0.352316731484066","-0.26121454056089","-0.251749038312495","-0.310368635034932","-0.523191534000508","-0.426057364360918","-0.215465287485882","0.980800253470638","1.14876777045198","0.924515533357972","0.915604351059463","1.17560015204085","1.72049953800597","1.34206574609388","1.8454651604478","2.48134689056216","2.09828314751128","2.85682905645436","3.19597380826032","3.66252617462417","3.63776261224155","3.86740787734965","4.34005407987881"
"48","2021-02-15","0.0221543180666703","-0.0305335325674356","-0.00467930577427644","0.0504761867070522","0.0547006949728122","-0.0399671917979694","-0.272579906415067","-0.163769337877071","-0.0661864171922155","1.20849155627169","1.20246798104437","1.20085306070754","1.00184888341","0.965834003824578","1.52634209586939","1.15688142221855","1.65821204384976","2.28565970016262","1.9121355680615","2.65924822420543","2.99628921985134","3.4606888328824","3.43776250421901","3.66740763442373"
"49","2021-03-15","-0.115456075911147","-0.206517230120749","-0.188961234407158","-0.18102623448909","-0.143169455226205","-0.135102731174274","-0.254301459045322","-0.487794441249345","-0.370256816636222","-0.370293948720483","0.9685626558757","0.823179100398668","0.373554356715386","0.726241516069873","0.682307913766453","1.25105379914708","0.894263888718712","1.39228831692424","2.00964848274323","1.64882083485678","2.38142330888786","2.71652653832778","3.17906909679676","3.15776244951944"
"50","2021-04-15","-0.0613084210893557","-0.395261443286548","-0.354655683575582","-0.400646670086952","-0.48868649984157","-0.426815727509228","-0.412814639349762","-0.55244365912233","-0.774629968613544","-0.649698938186854","-0.747849347341498","0.652508125627495","0.345331306273115","-0.0422526337571316","0.452608470975703","0.404495617793327","0.974279509656817","0.631081233537741","1.1253432180923","1.73280329202781","1.3855161176881","2.10310176545881","2.4366792759593","2.89784112153762"
"51","2021-05-15","0.247268799624938","-0.154889741101229","-0.514111793571583","-0.507489956492524","-0.620473562736123","-0.82688333895255","-0.712345478879486","-0.69513411395963","-0.850165328879946","-1.05415200375498","-0.924142231453382","-1.1043567033288","-1.49592896364867","-0.00554250965203185","-0.484978676796064","0.13040372871066","0.0809850780399834","0.646604533367166","0.317743653784769","0.807890870220565","1.40543321691204","1.07269244529365","1.77447209811103","2.10678368246249"
"52","2021-06-15","0.176262749499573","0.248612454883075","-0.131486639235205","-0.68381077526486","-0.758108011363777","-0.903943793950782","-1.22943014126788","-1.04686058814577","-1.02935306468373","-1.1974479827605","-1.3790660700534","-1.24555755121922","-1.91610831314342","-2.2202000594384","-0.699632265853161","-1.24960961565268","-0.541562023366887","-0.589886240066123","-0.0318463130559961","-0.347248653264767","0.13893420009449","0.727463354077589","0.408799221242304","1.09551103030203"
"53","2021-07-15","-0.00924238778318909","0.00203940634944999","-0.0134980898266583","-0.512605137894878","-1.26889069625848","-1.40559259647938","-1.55460438016182","-1.98041345978954","-1.72965771359662","-1.71373482605845","-1.89257722319691","-2.05171707012131","-2.58310397633493","-2.44627534562157","-2.79210816008679","-1.24882056765281","-1.85449865465866","-1.07326077410667","-1.11856405311598","-0.570754919931204","-0.873140278974852","-0.390871343819156","0.189121291889538","-0.115407030137637"
"54","2021-08-15","-0.0789320775563374","-0.119195287561766","-0.109698998392125","-0.182949423897814","-0.866409442572737","-1.76692649599749","-1.94085763680895","-2.0778521030879","-2.58841659322243","-2.27132177166833","-2.25784374339288","-2.44626286325458","-2.70787140193163","-2.82444375739538","-2.68705172515626","-3.06205496677197","-1.5034819229747","-2.14933770819157","-1.31530578576051","-1.35616687786917","-0.820022611541092","-1.11055713174327","-0.631914379045536","-0.0595845634452203"
"55","2021-09-15","0.0515235491798096","0.40699545646175","-0.00724631414434107","-0.0305915959796694","-0.208849590795997","-1.04136472183172","-2.01181915260708","-2.20130779308946","-2.32138138378834","-2.89799677944687","-2.52220988492331","-2.51125075038915","-2.7638457627053","-2.96715925007572","-3.06658411036471","-2.92904878993014","-3.32191623957948","-1.75450740666808","-2.42635433309961","-1.5581424000938","-1.59376507862587","-1.069548038561","-1.34983430316019","-0.874374563265214"
"56","2021-10-15","-0.00574835387276096","0.0823066188647807","0.633541645595466","0.0248319097079541","-0.0879249039183447","-0.369832814529889","-1.28810441559194","-2.27533329677668","-2.46712755779053","-2.57178436765726","-3.19653397519902","-2.77265291479519","-3.27288219627508","-3.26587772515506","-3.47485949625071","-3.55930809945333","-3.42187424693717","-3.82421643343011","-2.25273086402543","-2.9400192851046","-2.05140947554796","-2.08100814411639","-1.56922165347423","-1.84019370894983"
"57","2021-11-15","0.00489381448978232","-0.257413229407129","-0.192628529628321","0.208689809092625","-0.296079558257268","-0.507292528032043","-0.86625860047079","-1.82249458551952","-2.79690484516612","-2.98426779931703","-3.07645700709008","-3.73718216517354","-4.03782236714711","-3.54299045737101","-3.53732562486347","-3.7506303060114","-3.82320192312808","-3.68599816645615","-4.09041336179214","-2.51890866745189","-3.21181748832638","-2.31558751971765","-2.33904721377157","-1.83901291686292"
"58","2021-12-15","0.704205762720417","0.301292900757455","-0.345542800530424","-0.405265882393861","-0.149942760551293","-0.49490257781888","-0.778414267515756","-1.17883165622424","-2.14006198335507","-3.08881003922178","-3.26922600768715","-3.35321248843027","-4.04112518421978","-4.74135781414991","-4.22304418397189","-4.21840359952814","-4.43504326201463","-4.49786369643436","-4.36095832263883","-4.76172318890497","-3.19336048839902","-3.8841088192382","-2.99028943154985","-3.00732005328815"
"59","2022-01-15","0.172104421757949","0.774878617321965","0.108268558512041","-0.976726011848292","-1.1176807359133","-0.944104999701058","-1.17435022674301","-1.50404487441237","-1.92139710430826","-2.87043141354965","-3.7892234859027","-3.96205003864889","-5.22209454835987","-5.29907645161887","-6.0076705656484","-5.47306925250962","-5.46916197305067","-5.68807965467281","-5.74344846786944","-5.60685495424865","-5.99947317574207","-4.43667741682382","-5.11870013837894","-4.23569032538527"
"60","2022-02-15","0.181175983439086","-0.213654305527191","-0.128216861813057","-1.01240791825533","-2.25450575848436","-2.42158368183097","-2.28213368559346","-2.46422770094374","-2.81728717031758","-3.23552960130794","-4.16528323066214","-5.05611346699824","-15.5882115494719","-15.7490263875895","-15.825829570504","-16.5371053985332","-15.9930800340436","-15.9896448115958","-16.2098047393329","-16.2601703127422","-16.1238461243931","-16.5062549331358","-14.9500063958772","-15.6196576066349"
"61","2022-03-15","-7.81119879732871","-9.47621406076466","-10.2063393112479","-10.4319410344259","-11.5887586087153","-12.8150158640735","-12.9825749822595","-12.8543236502851","-13.0341545631295","-13.3954728688057","-13.8074881888507","-14.7189261909018","-11.8483963104425","-12.6984676609531","-12.854741731824","-12.9325602869016","-13.642663685704","-13.0930857129361","-13.0900180124947","-13.3107630565259","-13.3572217547512","-13.2211680300324","-13.5900649947145","-12.0422238884081"
"62","2022-04-15","6.48886341753775","-3.66336260658081","-6.16306994859566","-7.19855210500537","-7.37664246486797","-8.79846679769167","-9.95292559149115","-10.1135248148505","-9.98896865926624","-10.1908546372189","-10.5532007514795","-10.955363452461","-7.16177273393637","-8.0399767470192","-8.87578643677375","-9.02872844421588","-9.10821776819681","-9.81405531548358","-9.263088223505","-9.26026417624742","-9.48089881490096","-9.52494564083329","-9.38911996488723","-9.74350779710607"
"63","2022-05-15","3.53597056048403","10.9274844883154","0.0841457264732526","-2.29827952180647","-3.4645712590261","-3.48233233443141","-5.05949347845593","-6.14769647187799","-6.30148873044547","-6.17747421111986","-6.41009065803886","-6.76941139528974","-3.13690811928512","-3.52025978822912","-4.38638995213414","-5.21124185120958","-5.36164646342508","-5.44316975224112","-6.1422426081092","-5.59308940302931","-5.59043610349913","-5.81037661748701","-5.85308681547082","-5.71746084949487"
"64","2022-06-15","2.51698946082419","6.10773591432771","14.8538208119574","3.50753446742599","1.26163021456275","0.0737235357194557","0.185960727739372","-1.45314678364726","-2.49306410767726","-2.6418517875325","-2.5175795127951","-2.78222120976514","-2.08426144738354","-2.43436134532093","-2.8105493650806","-3.66782235736841","-4.48498024164472","-4.63361611993821","-4.71714975905063","-5.40807268423069","-4.86308991663101","-4.86054757463932","-5.07936260264094","-5.1216771633838"
"65","2022-07-15","0.316318269495213","2.39453613870228","5.28909448764973","15.4459098304301","4.08386783281341","1.86936220321027","0.703140534185613","0.875673707284708","-0.760116902137295","-1.7713561052482","-1.91717019950386","-1.79256534676081","-0.845130429290903","-1.15933094126115","-1.50523903711817","-1.87565092906331","-2.72618051718696","-3.53767694998088","-3.68501913721901","-3.77051185176534","-4.45192210146603","-3.91309015474886","-3.91062427093535","-4.12791027129374"
"66","2022-08-15","0.643075103857794","1.08843893377052","3.12824201462863","4.90284501498337","16.0267035908175","4.95165126721311","2.72253934295681","1.58523716745564","1.76757914568416","0.168550257523951","-0.825910320745713","-0.969987391799633","-0.711374732207722","-0.586364758805015","-0.917690193338642","-1.26018579406697","-1.62627320000451","-2.47197175362796","-3.27952413198608","-3.42596971142724","-3.51321442440822","-4.18445857093874","-3.65309025940235","-3.65067465390288"
"67","2022-09-15","0.0954316202787107","0.782057232976146","1.38351767249508","3.49616922025784","4.36231698236998","15.8062052545028","5.17154564392351","2.92028775675266","1.80553748185729","1.96792631734217","0.417344426538217","-0.568217099322069","-0.599327704551541","-0.742028186484195","-0.616935620335867","-0.960477724048728","-1.3004107584538","-1.66343623405589","-2.50582864520709","-3.31074251522345","-3.45659089184248","-3.54530049183066","-4.20642508798823","-3.6830903041996"
"68","2022-10-15","-0.202332941189396","-0.0578251334084632","0.749446828164257","1.43932779331415","3.5815291405049","4.00852759587529","15.2797348538119","5.12233910435557","2.85489621668116","1.75433298980865","1.88623745988493","0.381800522030868","0.768944056079857","-0.209887917677546","-0.352352038908077","-0.227214361119986","-0.57982644691868","-0.917776299788438","-1.27853447452738","-2.11854483374076","-2.92159345699767","-3.06702124249801","-3.15700401284898","-3.80765337938774"
"69","2022-11-15","0.196891745200269","0.118628842816067","0.508607170805885","1.1886438303899","1.90458373784664","3.97371644028993","4.37406054237128","15.1723539070935","5.50237474979911","3.22469097550262","2.13275415747357","2.23203813250582","2.20843257824072","0.777598604868563","-0.200147253976337","-0.342499761136899","-0.21733991512374","-0.576130767455474","-0.912681575395341","-1.27189494682145","-2.11031878475321","-2.91214517160045","-3.05729827336499","-3.14829583090813"
"70","2022-12-15","0.141626225038431","0.334873135023596","0.328034074465974","0.82270792646233","1.26202435564302","1.95546546827945","3.85722592771646","4.52357284413419","14.7431848648681","5.5075255280126","3.22437873420262","2.13704136979641","2.4541023054327","2.50214061442288","1.09693179248671","0.119726032519067","-0.0225710534456702","0.102600132399385","-0.260617869208676","-0.596136042342416","-0.954240606770481","-1.79154715655331","-2.59252477002872","-2.73748767826828"
"71","2023-01-15","0.496718401021958","0.62720711263452","0.694449559553704","1.02814493742645","1.4307188328337","1.64615380711526","2.28497310018091","3.94355862778378","5.05572451439706","14.6675910415747","5.82501104768725","3.53893234980971","3.39625463132635","2.31268801815344","2.3428867844627","0.956620897000344","-0.0203323287392418","-0.16260353677828","-0.0374269291156573","-0.403655897144685","-0.738453174121106","-1.09580162415842","-1.93235877425161","-2.73277413326487"
