"","Date","1M","2M","3M","4M","5M","6M","7M","8M","9M","10M","11M","1Y","13M","14M","15M","16M","17M","18M","19M","20M","21M","22M","23M","2Y"
"27",2019-05-15,7.4846997471221,7.46246773213719,7.51135035917483,7.57584619452747,7.63143743555942,7.67432091869195,7.70127220885838,7.71649771356536,7.72214987030629,7.72152532032024,7.71694695868362,7.71042730854305,7.70283208760941,7.69546148087223,7.68833042067206,7.68196086079381,7.67662172444226,7.6719583331427,7.6682166736172,7.66506033720662,7.66252617462417,7.6606888328824,7.65906909679676,7.65784112153761
"28",2019-06-15,7.37832698194851,7.28274190800757,7.21991386476247,7.17552682101126,7.14747591243998,7.13632577670678,7.1365263754628,7.1433530878296,7.15214570280791,7.16175310981074,7.17007550684458,7.17718863431736,7.18259435781653,7.18682182813176,7.18991640562566,7.1920710157703,7.19364567169794,7.19470720849507,7.19546254091748,7.19597380826032,7.19628921985134,7.19652653832778,7.1966792759593,7.19678368246249
"29",2019-07-15,7.06373287886198,6.92681379500124,6.91498854032624,6.90112499825978,6.87487047916561,6.84729553116364,6.82694870049804,6.81583585397967,6.81113293752568,6.81167449200734,6.81555384973025,6.82105979232103,6.82747391062259,6.83390306197832,6.83972688283562,6.84511124842562,6.84962557563484,6.85356923207829,6.85682905645436,6.85924822420543,6.86142330888786,6.86310176545881,6.86447209811103,6.86551103030203
"30",2019-08-15,6.88616525173787,6.84093003471031,6.90372430275122,6.88435619471449,6.78578098678501,6.65250946512341,6.52512769854473,6.4018881841358,6.30181931906752,6.21998204673984,6.16074797325246,6.11791974110497,6.09094874951257,6.07717469274647,6.07297779014747,6.07631807039961,6.08534406608212,6.09828314751128,6.1121355680615,6.12882083485678,6.1455161176881,6.16269244529365,6.1787992212423,6.19459296986236
"31",2019-09-15,6.71917616531758,6.62508920718577,6.59706216682286,6.56107735370423,6.51807082495513,6.48280694983408,6.45612090104436,6.44134296180781,6.43528460649533,6.43572380261892,6.44026546986376,6.44706206781129,6.45450676898637,6.46223212685804,6.46924304767867,6.47573318080524,6.48134689056216,6.48565970016262,6.48964848274323,6.49280329202781,6.49543321691204,6.49746335407759,6.49912129188954,6.50041543655478
"32",2019-10-15,6.38817548695242,6.30716269219458,6.31192258608514,6.26173712859631,6.17522165602789,6.07386109642408,5.98663796290776,5.91578764866161,5.86683440637836,5.83434655547055,5.81689792729741,5.81100921390669,5.81317344270205,5.8207394027509,5.83211214194763,5.8454651604478,5.85821204384976,5.87228831692424,5.8853432180923,5.89789087022057,5.90893420009449,5.91912865618084,5.92808562095446,5.93562543673479
"33",2019-11-15,6.05275395299764,5.93202063412181,5.93274828985508,5.87703926140973,5.7649226755682,5.64415841492594,5.53279200471291,5.44782741913483,5.38500599980049,5.34490162291909,5.32380120228357,5.31606479843542,5.31850640679113,5.32804158053756,5.34206574609388,5.35688142221855,5.37426388871871,5.39108123353774,5.40774365378477,5.42275134673523,5.43685972102515,5.44944286825672,5.46016569683981,5.46980629105017
"34",2019-12-15,6.0405547080927,5.98457313222136,5.85321757512717,5.72626105183895,5.65158511450285,5.61934849424984,5.61674146019957,5.6296864901385,5.64890753437185,5.66814466517753,5.68595717137046,5.70021836854234,5.71178874645163,5.72049953800597,5.72634209586939,5.73105379914708,5.73427950965682,5.73660453336717,5.738153686944,5.7392450800688,5.73997738845891,5.740451961439,5.74077834652577,5.74098708313708
"35",2020-01-15,5.7816031169218,5.69926727904214,5.75435619137445,5.75482637227777,5.69006341344196,5.59760618494114,5.49743637557731,5.40626674028339,5.33206899417816,5.27134367828843,5.22738384082855,5.19560435105946,5.17560015204085,5.16583400382458,5.16230791376645,5.16449561779333,5.17098507803998,5.18011375993388,5.19143594688402,5.20383312213083,5.21623492137413,5.22899185588361,5.24095278622843,5.25267994671185
"36",2020-02-15,5.61798601833585,5.43494326809596,5.44495923620204,5.44412383905967,5.40722282922831,5.35405121027381,5.3031638328363,5.26333753393257,5.23359874794163,5.21501088744966,5.20451553335797,5.20085306070754,5.20184888341,5.20624151606987,5.2126084709757,5.22040372871066,5.22843797663311,5.23673922589333,5.24469421423949,5.2518575999062,5.25859052445204,5.26441248028235,5.26971056845015,5.27430967461473
