"","date","gov","gdp","oil","debt","inf","usd","ruo","cum_inf"
"102",2019-06-01,9995.45881502462,0.827695596670422,66.27,16504353.2798545,0.145936274587361,64.16905,7.53,1.74012813062146
"103",2019-07-01,10042.8013689313,-0.0792146913925857,64.89,16570105.7241996,0.266930211089027,63.2226818181818,7.24,1.74477305831375
"104",2019-08-01,10066.6349823975,0.736668076802625,62.09,16602846.680394,0.259023854544785,65.5874826086957,7.08,1.74929243674245
"105",2019-09-01,10124.7084747545,0.996922217555174,59.94,16700603.409311,0.0582736375725764,64.958705,6.83,1.75031181307712
"106",2019-10-01,10209.9276731782,1.45581210145354,60.15,16766371.0517163,0.0971958832155816,64.3749913043478,6.77,1.75201304410287
"107",2019-11-01,10248.5928798275,0.241170430376434,65.15,16790446.2018796,0.160210079557021,63.867119047619,6.45,1.75481994559468
"108",2019-12-01,10308.5948822307,0.851324056163145,66.27,16854435.9884275,0.149297211441979,62.9325380952381,6.16,1.75743984283928
"109",2020-01-01,10388.5655810843,1.47374224202238,58.37,16887729.1655935,0.0914906013608919,61.8121470588235,6.04,1.75904773512005
"110",2020-02-01,10832.243944085,0.584744981269417,48.86,16932644.815896,0.197911426871369,63.97975,5.92,1.76252909159197
"111",2020-03-01,10820.1848129458,-0.732250422302902,15.11,16900566.2397443,0.453701859292148,73.5455538327093,5.75,1.77052571885109
"112",2020-04-01,10870.9635200566,-11.2654016249939,18.78,17312651.2750385,0.817596835311319,74.9403013496696,5.92,1.78500148109679
"113",2020-05-01,10871.657737831,0.991262466738566,35.46,17446957.2866662,0.292402275596147,72.5002944444444,5.38,1.79022086604694
"114",2020-06-01,10934.1611235252,2.19230265036448,44.16,17377254.9483832,0.326030412448592,69.196715,4.92,1.79605753052026
"115",2020-07-01,11355.5829381075,6.54438499484249,43.57,17400585.0603369,0.417038973467011,71.2940739130435,4.18,1.80354779040841
"116",2020-08-01,11376.6193393585,1.90240876916165,45.1,17496286.4010475,0.459053261768987,73.7981095238095,4.11,1.81182703536785
"117",2020-09-01,11434.8900657741,0.881390010092591,40.49,17615513.4372327,0.148238917654006,75.7279863636363,4.17,1.81451286815484
"118",2020-10-01,11443.5573229464,0.173348663230947,37.12,17694941.0484744,0.397125205790871,77.6635478260869,4.2,1.8217187561166
"119",2020-11-01,11462.1142643128,1.23762618370713,46.92,17772389.5366763,0.590067480888432,76.8394684210526,4.07,1.83246812608969
"120",2020-12-01,11706.3822803986,0.954748187921217,50.97,17752428.0489927,0.619217660362654,74.2167043478261,4.13,1.84381509234695
"121",2021-01-01,11491.8886792203,0.707873531747204,55.81,17706694.2400028,0.361488692692833,74.392475,4.28,1.85048027541995
"122",2021-02-01,11479.246296898,1.69529847834486,64.92,17719083.6567441,0.647883094772456,74.3168157894737,4,1.8624692242965
"123",2021-03-01,11533.3507632601,2.30519491099128,61.63,17736762.8304297,0.563724757505724,74.6280259667674,4.2,1.87296842441478
"124",2021-04-01,11495.0910730683,0.609926406591565,65.69,17810165.4095005,0.56763803354302,75.9083491036483,4.48,1.88360010554801
"125",2021-05-01,11485.1683738801,1.40584677767104,67.74,17928640.2455489,0.762473575973111,74.0042736842105,4.76,1.89796205862982
"126",2021-06-01,11492.7320476026,0.593643668502817,74.91,18150597.1696345,0.796122099451205,72.6168571428571,5.09,1.91307215401777
"127",2021-07-01,11511.6578677058,0.616805229539015,73.97,18771755.0296341,0.377145274815913,73.8898913043478,5.77,1.92028721525046
"128",2021-08-01,11248.0555892575,0.260524977785561,70.88,18925675.9117947,0.669084885027764,73.5827333333333,6.31,1.93313556675683
"129",2021-09-01,11534.089985899,1.35708917073403,75.86,18916042.199934,0.818181476670483,72.9262181818182,6.56,1.94895212388296
"130",2021-10-01,11517.903266202,1.61901519228042,82.1,18951877.2575228,1.07705135937749,71.4500909090909,6.81,1.96994333922686
"131",2021-11-01,11535.0211944951,1.03463763852678,69.34,19056494.6230966,0.839932576641914,72.6989105263158,7.31,1.98648953507441
"132",2021-12-01,11580.8299885371,1.11387029995545,76.8,19235057.3935243,0.609141721045254,73.7455272727273,7.58,1.99859007161675
"133",2022-01-01,11626.9221053649,0.885071051326435,92.04,19341363.3952026,0.681472133374332,76.5947466666667,8.26,2.0122099060152
"134",2022-02-01,11658.8724579796,0.443568879058812,94.28,19335045.4517333,1.03786171718032,77.1693736842105,9.51,2.03309386229904
"135",2022-03-01,10952.877548988,-0.309585150119171,82.91,18565515.7347934,7.51374559488454,102.944544896839,20.03,2.18585536281741
"136",2022-04-01,10966.9538393349,-4.18591633856913,79.41,18535013.6432279,1.54768197528129,78.296837991704,17.13,2.21968545227345
"137",2022-05-01,11155.9634141444,0.123742841512859,98.03,18775831.3245955,0.142548529587209,63.3127411764706,13.3,2.22284958124713
"138",2022-06-01,11323.5706248348,0.911376606791104,90.99,18959552.6754098,-0.2437852914701,57.1785571428571,9.63,2.21743060091654
"139",2022-07-01,11585.6364553376,1.66529893168977,82.81,19225739.5381479,-0.322774200967017,58.2214,8.9,2.21027330701244
"140",2022-08-01,11803.9000109306,1.18046469290186,78.14,19535085.9164342,-0.0208862605368227,60.3919181818182,7.95,2.20981166357096
"141",2022-09-01,11985.386744078,0.549683842096462,70.4,20035476.7429323,0.268135305925513,59.8215,7.69,2.21573694883545
"142",2022-10-01,12206.3806356433,1.17517693982877,75.04,20402618.7882774,0.147008119503753,61.1158428571429,7.72,2.21899426205708
"143",2022-11-01,12407.7608882343,1.56987677880906,66.54,20883613.146047,0.249816264426326,60.8529952380952,7.33,2.22453767063039
"144",2022-12-01,12593.5614181086,0.916428987023213,56.28,21127538.4124184,0.569074665268334,65.8149869565218,7.32,2.2371969509333
"145",2023-01-01,12792.1211285208,1.14451761272834,56.05,21582608.3178774,0.531467366699206,68.875975,7,2.2490869226563
"146",2023-02-01,11875.9191063396,1.16989234310169,60.27,21584474.340605,0.327881849238447,72.78275,7.14,2.25646127044928
"147",2023-03-01,12136.0377448395,2.06961809697198,58.5,21993228.8094783,0.273787398294033,76.0796961940453,7.34,2.26263917705516
"148",2023-04-01,12367.7277012464,0.81428457138149,62.2,22335203.4276429,0.367726336861916,81.0209766765689,7.15,2.27095949721735
"149",2023-05-01,12598.0685298958,1.68149604547162,53.6,22654303.1774984,0.332601862849284,79.2125947368421,7.21,2.27851275080964
"150",2023-06-01,12857.7178050059,0.794486554233487,57.47,22964358.8862387,0.476261391008738,83.3193333333333,7.29,2.28936442733096
"151",2023-07-01,13062.5347045683,0.884646154627299,70.23,23220983.8416416,0.697250904360202,90.4740476190476,7.83,2.30532704150463
"152",2023-08-01,13265.7038459555,0.86900479798785,71.12,22485479.7052228,0.779116641130853,95.285347826087,10.3395652173913,2.32328822811748
"153",2023-09-01,13443.5776409189,1.00788747781348,82.02,22635124.7973479,1.08809121572615,96.6222590909091,12.2285714285714,2.34856772324363
"154",2023-10-01,13654.9040580329,0.751597661674497,75.8,22987437.7908129,0.796959369355107,97.1222809523809,13.0327272727273,2.36728485375967
"155",2023-11-01,13852.7338109437,0.277352479787974,64.6,23224405.3303577,0.98970358578252,90.4127904761905,14.797619047619,2.39071395684301
